 Program starts execution at  2017-08-29 21:00:57 
Authentication starts  2017-08-29 21:00:57 
Authentication completed  2017-08-29 21:00:57 
Starting time for searching pages which have the given search string  Batman 2017-08-29 21:00:57 
Finishing time for searching pages which have the given search string  2017-08-29 21:01:03 
Starting time for going through each page  2017-08-29 21:01:03 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-30 08:19:07 	 199285640178427 		 0 		 2017-08-30 08:19:18 
 2017-08-30 08:19:18 	 242584812420806 		 0 		 2017-08-30 08:19:22 
 2017-08-30 08:19:22 	 231939990196048 		 30 		 2017-08-30 08:19:36 
 2017-08-30 08:19:36 	 175253025982944 		 30 		 2017-08-30 08:19:41 
 2017-08-30 08:19:41 	 747875171922870 		 15 		 2017-08-30 08:19:50 
 2017-08-30 08:19:50 	 249218758581245 		 15 		 2017-08-30 08:19:57 
 2017-08-30 08:19:57 	 210887475680263 		 15 		 2017-08-30 08:20:07 
 2017-08-30 08:20:07 	 417799211618386 		 6 		 2017-08-30 08:20:22 
 2017-08-30 08:20:22 	 130981297027110 		 0 		 2017-08-30 08:20:34 
 2017-08-30 08:20:34 	 799672303424832 		 25 		 2017-08-30 08:20:46 
 2017-08-30 08:20:46 	 1596179723946320 		 25 		 2017-08-30 08:20:53 
 2017-08-30 08:20:53 	 272225066202559 		 103 		 2017-08-30 08:21:09 
 2017-08-30 08:21:09 	 254287138093379 		 21 		 2017-08-30 08:21:18 
 2017-08-30 08:21:18 	 324751317985125 		 21 		 2017-08-30 08:21:25 
 2017-08-30 08:21:25 	 162566257231 		 21 		 2017-08-30 08:21:35 
 2017-08-30 08:21:35 	 135127036518674 		 0 		 2017-08-30 08:21:36 
 2017-08-30 08:21:36 	 685185864834603 		 4 		 2017-08-30 08:21:44 
 2017-08-30 08:21:44 	 504311712959237 		 0 		 2017-08-30 08:21:44 
 2017-08-30 08:21:44 	 147004165734908 		 128 		 2017-08-30 08:22:13 
 2017-08-30 08:22:13 	 109469475746655 		 0 		 2017-08-30 08:22:13 
 2017-08-30 08:22:13 	 314104378745399 		 273 		 2017-08-30 08:22:52 
 2017-08-30 08:22:52 	 329440510529727 		 189 		 2017-08-30 08:23:14 
 2017-08-30 08:23:14 	 968141049923065 		 189 		 2017-08-30 08:23:23 
 2017-08-30 08:23:23 	 124876274324448 		 1 		 2017-08-30 08:23:30 
 2017-08-30 08:23:30 	 159081717826902 		 0 		 2017-08-30 08:23:30 
 2017-08-30 08:23:30 	 1517057478527779 		 93 		 2017-08-30 08:24:05 
 2017-08-30 08:24:05 	 443434312426355 		 82 		 2017-08-30 08:24:23 
 2017-08-30 08:24:23 	 542925759158633 		 10 		 2017-08-30 08:24:35 
 2017-08-30 08:24:35 	 109643299062655 		 0 		 2017-08-30 08:24:36 
 2017-08-30 08:24:36 	 1897979060428524 		 1950 		 2017-08-30 08:25:38 
 2017-08-30 08:25:38 	 1851019631807002 		 9 		 2017-08-30 08:25:46 
 2017-08-30 08:25:46 	 161040420628818 		 9 		 2017-08-30 08:25:47 
 2017-08-30 08:25:47 	 119250661440091 		 9 		 2017-08-30 08:25:52 
 2017-08-30 08:25:52 	 208953049271631 		 88 		 2017-08-30 08:26:13 
 2017-08-30 08:26:13 	 262486770577184 		 164 		 2017-08-30 08:26:33 
 2017-08-30 08:26:33 	 618505078243884 		 1502 		 2017-08-30 08:27:42 
 2017-08-30 08:27:42 	 50072799746 		 28 		 2017-08-30 08:27:57 
 2017-08-30 08:27:57 	 1636600139979128 		 28 		 2017-08-30 08:28:01 
 2017-08-30 08:28:01 	 1892982334278091 		 42 		 2017-08-30 08:28:19 
 2017-08-30 08:28:19 	 1513733775547091 		 40 		 2017-08-30 08:28:38 
 2017-08-30 08:28:38 	 217987565306431 		 11 		 2017-08-30 08:28:50 
 2017-08-30 08:28:50 	 733973583329859 		 2 		 2017-08-30 08:28:52 
 2017-08-30 08:28:52 	 660554760627951 		 2 		 2017-08-30 08:29:01 
 2017-08-30 08:29:01 	 205969509586928 		 2 		 2017-08-30 08:29:06 
 2017-08-30 08:29:06 	 255127351330224 		 0 		 2017-08-30 08:29:07 
 2017-08-30 08:29:07 	 731400223579205 		 0 		 2017-08-30 08:29:11 
 2017-08-30 08:29:11 	 218229128361780 		 30 		 2017-08-30 08:29:24 
 2017-08-30 08:29:24 	 1053083074726899 		 30 		 2017-08-30 08:29:29 
 2017-08-30 08:29:29 	 113601521983417 		 0 		 2017-08-30 08:29:29 
 2017-08-30 08:29:29 	 115212435194545_932182920164155 		 3 		 2017-08-30 08:29:30 
 2017-08-30 08:29:30 	 115212435194545_902114493170998 		 0 		 2017-08-30 08:29:31 
 2017-08-30 08:29:31 	 115212435194545_900934593288988 		 3 		 2017-08-30 08:29:31 
 2017-08-30 08:29:31 	 115212435194545_891411374241310 		 1 		 2017-08-30 08:29:32 
 2017-08-30 08:29:32 	 115212435194545_891410637574717 		 1 		 2017-08-30 08:29:32 
 2017-08-30 08:29:32 	 115212435194545_867630919952689 		 13 		 2017-08-30 08:29:34 
 2017-08-30 08:29:34 	 115212435194545_798219783560470 		 0 		 2017-08-30 08:29:34 
 2017-08-30 08:29:34 	 115212435194545_763281957054253 		 1 		 2017-08-30 08:29:35 
 2017-08-30 08:29:35 	 115212435194545_763171067065342 		 0 		 2017-08-30 08:29:35 
 2017-08-30 08:29:35 	 115212435194545_756073771108405 		 1 		 2017-08-30 08:29:35 
 2017-08-30 08:29:35 	 115212435194545_751271728255276 		 0 		 2017-08-30 08:29:36 
 2017-08-30 08:29:36 	 115212435194545_744259828956466 		 0 		 2017-08-30 08:29:36 
 2017-08-30 08:29:36 	 115212435194545_743402189042230 		 0 		 2017-08-30 08:29:37 
 2017-08-30 08:29:37 	 115212435194545_738953622820420 		 0 		 2017-08-30 08:29:38 
 2017-08-30 08:29:38 	 115212435194545_737147856334330 		 1 		 2017-08-30 08:29:38 
 2017-08-30 08:29:38 	 115212435194545_736252506423865 		 0 		 2017-08-30 08:29:39 
 2017-08-30 08:29:39 	 115212435194545_733696553346127 		 2 		 2017-08-30 08:29:39 
 2017-08-30 08:29:39 	 115212435194545_729769680405481 		 1 		 2017-08-30 08:29:40 
 2017-08-30 08:29:40 	 115212435194545_726355917413524 		 0 		 2017-08-30 08:29:40 
 2017-08-30 08:29:40 	 115212435194545_725808584134924 		 0 		 2017-08-30 08:29:40 

 Total time taken is  23.3895397504171
