 Program starts execution at  2017-08-27 20:23:30 
Authentication starts  2017-08-27 20:23:30 
Authentication completed  2017-08-27 20:23:30 
Starting time for searching pages which have the given search string  Johnson's Baby 2017-08-27 20:23:30 
Finishing time for searching pages which have the given search string  2017-08-27 20:23:34 
Starting time for going through each page  2017-08-27 20:23:34 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-28 11:18:10 	 1720562898180925 		 0 		 2017-08-28 11:18:11 
 2017-08-28 11:18:11 	 105356986315585 		 0 		 2017-08-28 11:18:12 
 2017-08-28 11:18:12 	 574905775932643 		 0 		 2017-08-28 11:18:12 
 2017-08-28 11:18:12 	 166868629999476 		 0 		 2017-08-28 11:18:13 
 2017-08-28 11:18:13 	 212772162411121 		 419 		 2017-08-28 11:18:39 
 2017-08-28 11:18:39 	 1708063029506547 		 0 		 2017-08-28 11:18:40 
 2017-08-28 11:18:40 	 213036415453390 		 0 		 2017-08-28 11:18:41 
 2017-08-28 11:18:41 	 205777789477668 		 0 		 2017-08-28 11:18:41 
 2017-08-28 11:18:41 	 1491765184375251 		 9 		 2017-08-28 11:18:51 
 2017-08-28 11:18:51 	 1530243863869586 		 0 		 2017-08-28 11:18:57 
 2017-08-28 11:18:57 	 321223041335100 		 0 		 2017-08-28 11:18:58 
 2017-08-28 11:18:58 	 153847324699492 		 0 		 2017-08-28 11:18:58 
 2017-08-28 11:18:58 	 36963887480 		 0 		 2017-08-28 11:18:59 
 2017-08-28 11:18:59 	 313184555397998 		 0 		 2017-08-28 11:19:04 
 2017-08-28 11:19:04 	 108212848003 		 0 		 2017-08-28 11:19:04 
 2017-08-28 11:19:04 	 1724427351113668 		 0 		 2017-08-28 11:19:05 
 2017-08-28 11:19:05 	 789556444463063 		 0 		 2017-08-28 11:19:05 
 2017-08-28 11:19:05 	 414310885279935 		 4 		 2017-08-28 11:19:06 
 2017-08-28 11:19:06 	 1422773061271934 		 0 		 2017-08-28 11:19:07 
 2017-08-28 11:19:07 	 229613277456859 		 0 		 2017-08-28 11:19:08 
 2017-08-28 11:19:08 	 1160788137398442 		 0 		 2017-08-28 11:19:10 
 2017-08-28 11:19:10 	 329355234098368 		 0 		 2017-08-28 11:19:11 
 2017-08-28 11:19:11 	 152031451479429 		 0 		 2017-08-28 11:19:11 
 2017-08-28 11:19:11 	 1801292466865255 		 0 		 2017-08-28 11:19:12 
 2017-08-28 11:19:12 	 102874371461 		 0 		 2017-08-28 11:19:12 
 2017-08-28 11:19:12 	 1427850404145974 		 0 		 2017-08-28 11:19:13 
 2017-08-28 11:19:13 	 283021908185 		 0 		 2017-08-28 11:19:14 
 2017-08-28 11:19:14 	 159116490770036 		 0 		 2017-08-28 11:19:14 
 2017-08-28 11:19:14 	 1019896328106034 		 0 		 2017-08-28 11:19:15 
 2017-08-28 11:19:15 	 1925792810983746 		 0 		 2017-08-28 11:19:17 
 2017-08-28 11:19:17 	 1081826171874121 		 0 		 2017-08-28 11:19:18 
 2017-08-28 11:19:18 	 775053019200536 		 0 		 2017-08-28 11:19:20 
 2017-08-28 11:19:20 	 167887589939140 		 1 		 2017-08-28 11:19:23 
 2017-08-28 11:19:23 	 240029373035651 		 0 		 2017-08-28 11:19:24 
 2017-08-28 11:19:24 	 239078273222519 		 0 		 2017-08-28 11:19:24 
 2017-08-28 11:19:24 	 113566158749785 		 0 		 2017-08-28 11:19:28 
 2017-08-28 11:19:28 	 221009481251454 		 0 		 2017-08-28 11:19:32 
 2017-08-28 11:19:32 	 103121026394208 		 0 		 2017-08-28 11:19:32 
 2017-08-28 11:19:32 	 1014347165355174 		 0 		 2017-08-28 11:19:33 
 2017-08-28 11:19:33 	 708543255837323 		 0 		 2017-08-28 11:19:33 
 2017-08-28 11:19:33 	 639845272832965 		 1 		 2017-08-28 11:19:34 
 2017-08-28 11:19:34 	 132627873427792 		 0 		 2017-08-28 11:19:35 
 2017-08-28 11:19:35 	 229007397238 		 0 		 2017-08-28 11:19:35 
 2017-08-28 11:19:35 	 761818710524835 		 0 		 2017-08-28 11:19:36 
 2017-08-28 11:19:36 	 1402986283095854 		 0 		 2017-08-28 11:19:37 
 2017-08-28 11:19:37 	 504970782900086 		 0 		 2017-08-28 11:19:37 
 2017-08-28 11:19:37 	 170007373010959 		 0 		 2017-08-28 11:19:41 
 2017-08-28 11:19:41 	 327480942155 		 0 		 2017-08-28 11:19:42 
 2017-08-28 11:19:42 	 156333641054407 		 0 		 2017-08-28 11:19:43 
 2017-08-28 11:19:43 	 403079249796160 		 9 		 2017-08-28 11:19:49 
 2017-08-28 11:19:49 	 162619510590148 		 0 		 2017-08-28 11:19:55 
 2017-08-28 11:19:55 	 1096981573762076 		 2 		 2017-08-28 11:19:56 
 2017-08-28 11:19:56 	 1760103964213343 		 0 		 2017-08-28 11:19:56 
 2017-08-28 11:19:56 	 307604432621789 		 0 		 2017-08-28 11:19:57 
 2017-08-28 11:19:57 	 1624329397828799 		 1 		 2017-08-28 11:19:58 
 2017-08-28 11:19:58 	 1490856217798687 		 0 		 2017-08-28 11:20:03 
 2017-08-28 11:20:03 	 309305659102604 		 2 		 2017-08-28 11:20:04 
 2017-08-28 11:20:04 	 1667259613532375 		 0 		 2017-08-28 11:20:05 
 2017-08-28 11:20:05 	 537583303073534 		 0 		 2017-08-28 11:20:05 
 2017-08-28 11:20:05 	 284136358358859 		 0 		 2017-08-28 11:20:06 
 2017-08-28 11:20:06 	 107461142611879 		 0 		 2017-08-28 11:20:06 
 2017-08-28 11:20:06 	 323929537666756 		 3 		 2017-08-28 11:20:07 
 2017-08-28 11:20:07 	 1166944800008727 		 0 		 2017-08-28 11:20:08 
 2017-08-28 11:20:08 	 191434584677923 		 0 		 2017-08-28 11:20:09 
 2017-08-28 11:20:09 	 516780678416569 		 0 		 2017-08-28 11:20:09 
 2017-08-28 11:20:09 	 122750537773625 		 0 		 2017-08-28 11:20:10 
 2017-08-28 11:20:10 	 282680858119 		 1 		 2017-08-28 11:20:11 
 2017-08-28 11:20:11 	 208797139142652 		 0 		 2017-08-28 11:20:11 
 2017-08-28 11:20:11 	 599511190232451 		 0 		 2017-08-28 11:20:12 
 2017-08-28 11:20:12 	 534768589885352 		 0 		 2017-08-28 11:20:14 
 2017-08-28 11:20:14 	 107829516442158 		 0 		 2017-08-28 11:20:15 
 2017-08-28 11:20:15 	 1822621214684780 		 1 		 2017-08-28 11:20:16 
 2017-08-28 11:20:16 	 189178711550063 		 0 		 2017-08-28 11:20:16 
 2017-08-28 11:20:16 	 325335224203768 		 0 		 2017-08-28 11:20:18 
 2017-08-28 11:20:18 	 352180398143152 		 0 		 2017-08-28 11:20:18 
 2017-08-28 11:20:18 	 532442313619854 		 0 		 2017-08-28 11:20:19 
 2017-08-28 11:20:19 	 1591798094388810 		 0 		 2017-08-28 11:20:19 
 2017-08-28 11:20:19 	 1120281508061376 		 0 		 2017-08-28 11:20:20 
 2017-08-28 11:20:20 	 522442937950518 		 0 		 2017-08-28 11:20:21 
 2017-08-28 11:20:21 	 414509412268894 		 0 		 2017-08-28 11:20:21 
 2017-08-28 11:20:21 	 1893429024241640 		 0 		 2017-08-28 11:20:24 
 2017-08-28 11:20:24 	 1573528326230648_1573529899563824 		 67 		 2017-08-28 11:20:26 
 2017-08-28 11:20:26 	 1573528326230648_1573529309563883 		 28 		 2017-08-28 11:20:28 
 2017-08-28 11:20:28 	 1573528326230648_1573529069563907 		 28 		 2017-08-28 11:20:29 

 Total time taken is  4.13350156545639 Program starts execution at  2017-08-29 20:26:57 
Authentication starts  2017-08-29 20:26:57 
Authentication completed  2017-08-29 20:26:57 
Starting time for searching pages which have the given search string  Johnson's Baby 2017-08-29 20:26:57 
Finishing time for searching pages which have the given search string  2017-08-29 20:27:01 
Starting time for going through each page  2017-08-29 20:27:01 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-29 20:27:01 	 455456497853339 		 201 		 2017-08-29 20:27:13 
 2017-08-29 20:27:13 	 808983935856626 		 124 		 2017-08-29 20:27:28 
 2017-08-29 20:27:28 	 203430686344252 		 26 		 2017-08-29 20:27:42 
 2017-08-29 20:27:42 	 652009268252477 		 0 		 2017-08-29 20:27:42 
 2017-08-29 20:27:42 	 247011999074396 		 100 		 2017-08-29 20:28:00 
 2017-08-29 20:28:00 	 1401726966819533 		 6 		 2017-08-29 20:28:04 
 2017-08-29 20:28:04 	 242625655858632 		 0 		 2017-08-29 20:28:12 
 2017-08-29 20:28:12 	 347549351998745 		 0 		 2017-08-29 20:28:19 
 2017-08-29 20:28:19 	 242704452480990 		 7 		 2017-08-29 20:28:27 
 2017-08-29 20:28:27 	 493761177354026 		 0 		 2017-08-29 20:28:33 
 2017-08-29 20:28:33 	 197154826973195 		 0 		 2017-08-29 20:28:33 
 2017-08-29 20:28:33 	 132161706910572 		 0 		 2017-08-29 20:28:34 
 2017-08-29 20:28:34 	 107124999410167 		 1 		 2017-08-29 20:28:36 
 2017-08-29 20:28:36 	 498893983603624 		 0 		 2017-08-29 20:28:37 
 2017-08-29 20:28:37 	 157549494431366 		 0 		 2017-08-29 20:28:37 
 2017-08-29 20:28:37 	 1020729644637153 		 0 		 2017-08-29 20:28:38 
 2017-08-29 20:28:38 	 687849647974316 		 0 		 2017-08-29 20:28:39 
 2017-08-29 20:28:39 	 60542426445 		 0 		 2017-08-29 20:28:40 
 2017-08-29 20:28:40 	 205521639608486 		 15 		 2017-08-29 20:28:45 
 2017-08-29 20:28:45 	 1720562898180925 		 0 		 2017-08-29 20:28:46 
 2017-08-29 20:28:46 	 105356986315585 		 0 		 2017-08-29 20:28:47 
 2017-08-29 20:28:47 	 574905775932643 		 0 		 2017-08-29 20:28:48 
 2017-08-29 20:28:48 	 166868629999476 		 0 		 2017-08-29 20:28:48 
 2017-08-29 20:28:48 	 212772162411121 		 419 		 2017-08-29 20:29:14 
 2017-08-29 20:29:14 	 1708063029506547 		 0 		 2017-08-29 20:29:15 
 2017-08-29 20:29:15 	 213036415453390 		 0 		 2017-08-29 20:29:16 
 2017-08-29 20:29:16 	 205777789477668 		 0 		 2017-08-29 20:29:16 
 2017-08-29 20:29:16 	 1491765184375251 		 9 		 2017-08-29 20:29:25 
 2017-08-29 20:29:25 	 1530243863869586 		 0 		 2017-08-29 20:29:31 
 2017-08-29 20:29:31 	 321223041335100 		 0 		 2017-08-29 20:29:32 
 2017-08-29 20:29:32 	 153847324699492 		 0 		 2017-08-29 20:29:33 
 2017-08-29 20:29:33 	 36963887480 		 0 		 2017-08-29 20:29:33 
 2017-08-29 20:29:33 	 313184555397998 		 0 		 2017-08-29 20:29:39 
 2017-08-29 20:29:39 	 108212848003 		 0 		 2017-08-29 20:29:40 
 2017-08-29 20:29:40 	 1724427351113668 		 0 		 2017-08-29 20:29:40 
 2017-08-29 20:29:40 	 789556444463063 		 0 		 2017-08-29 20:29:41 
 2017-08-29 20:29:41 	 414310885279935 		 4 		 2017-08-29 20:29:42 
 2017-08-29 20:29:42 	 1422773061271934 		 0 		 2017-08-29 20:29:43 
 2017-08-29 20:29:43 	 229613277456859 		 0 		 2017-08-29 20:29:44 
 2017-08-29 20:29:44 	 1160788137398442 		 0 		 2017-08-29 20:29:44 
 2017-08-29 20:29:44 	 329355234098368 		 0 		 2017-08-29 20:29:45 
 2017-08-29 20:29:45 	 152031451479429 		 0 		 2017-08-29 20:29:46 
 2017-08-29 20:29:46 	 1801292466865255 		 0 		 2017-08-29 20:29:46 
 2017-08-29 20:29:46 	 102874371461 		 0 		 2017-08-29 20:29:48 
 2017-08-29 20:29:48 	 1427850404145974 		 0 		 2017-08-29 20:29:50 
 2017-08-29 20:29:50 	 283021908185 		 0 		 2017-08-29 20:29:50 
 2017-08-29 20:29:50 	 159116490770036 		 0 		 2017-08-29 20:29:51 
 2017-08-29 20:29:51 	 1019896328106034 		 0 		 2017-08-29 20:29:52 
 2017-08-29 20:29:52 	 1925792810983746 		 0 		 2017-08-29 20:29:53 
 2017-08-29 20:29:53 	 1081826171874121 		 0 		 2017-08-29 20:29:54 
 2017-08-29 20:29:54 	 775053019200536 		 0 		 2017-08-29 20:29:57 
 2017-08-29 20:29:57 	 167887589939140 		 1 		 2017-08-29 20:30:01 
 2017-08-29 20:30:01 	 240029373035651 		 0 		 2017-08-29 20:30:02 
 2017-08-29 20:30:02 	 239078273222519 		 0 		 2017-08-29 20:30:02 
 2017-08-29 20:30:02 	 113566158749785 		 0 		 2017-08-29 20:30:05 
 2017-08-29 20:30:05 	 221009481251454 		 0 		 2017-08-29 20:30:08 
 2017-08-29 20:30:08 	 103121026394208 		 0 		 2017-08-29 20:30:09 
 2017-08-29 20:30:09 	 1014347165355174 		 0 		 2017-08-29 20:30:10 
 2017-08-29 20:30:10 	 708543255837323 		 0 		 2017-08-29 20:30:10 
 2017-08-29 20:30:10 	 639845272832965 		 1 		 2017-08-29 20:30:11 
 2017-08-29 20:30:11 	 132627873427792 		 0 		 2017-08-29 20:30:12 
 2017-08-29 20:30:12 	 229007397238 		 0 		 2017-08-29 20:30:13 
 2017-08-29 20:30:13 	 761818710524835 		 0 		 2017-08-29 20:30:13 
 2017-08-29 20:30:13 	 1402986283095854 		 0 		 2017-08-29 20:30:14 
 2017-08-29 20:30:14 	 504970782900086 		 0 		 2017-08-29 20:30:15 
 2017-08-29 20:30:15 	 170007373010959 		 0 		 2017-08-29 20:30:22 
 2017-08-29 20:30:22 	 327480942155 		 0 		 2017-08-29 20:30:22 
 2017-08-29 20:30:22 	 156333641054407 		 0 		 2017-08-29 20:30:23 
 2017-08-29 20:30:23 	 403079249796160 		 9 		 2017-08-29 20:30:27 
 2017-08-29 20:30:27 	 162619510590148 		 0 		 2017-08-29 20:30:34 
 2017-08-29 20:30:34 	 1096981573762076 		 2 		 2017-08-29 20:30:35 
 2017-08-29 20:30:35 	 1760103964213343 		 0 		 2017-08-29 20:30:36 
 2017-08-29 20:30:36 	 307604432621789 		 0 		 2017-08-29 20:30:37 
 2017-08-29 20:30:37 	 1624329397828799 		 1 		 2017-08-29 20:30:38 
 2017-08-29 20:30:38 	 1490856217798687 		 0 		 2017-08-29 20:30:44 
 2017-08-29 20:30:44 	 309305659102604 		 2 		 2017-08-29 20:30:45 
 2017-08-29 20:30:45 	 1667259613532375 		 0 		 2017-08-29 20:30:46 
 2017-08-29 20:30:46 	 537583303073534 		 0 		 2017-08-29 20:30:47 
 2017-08-29 20:30:47 	 284136358358859 		 0 		 2017-08-29 20:30:48 
 2017-08-29 20:30:48 	 107461142611879 		 0 		 2017-08-29 20:30:48 
 2017-08-29 20:30:48 	 323929537666756 		 3 		 2017-08-29 20:30:50 
 2017-08-29 20:30:50 	 1166944800008727 		 0 		 2017-08-29 20:30:51 
 2017-08-29 20:30:51 	 191434584677923 		 0 		 2017-08-29 20:30:52 
 2017-08-29 20:30:52 	 516780678416569 		 0 		 2017-08-29 20:30:53 
 2017-08-29 20:30:53 	 122750537773625 		 0 		 2017-08-29 20:30:53 
 2017-08-29 20:30:53 	 282680858119 		 1 		 2017-08-29 20:30:55 
 2017-08-29 20:30:55 	 208797139142652 		 0 		 2017-08-29 20:30:55 
 2017-08-29 20:30:55 	 599511190232451 		 0 		 2017-08-29 20:30:56 
 2017-08-29 20:30:56 	 534768589885352 		 0 		 2017-08-29 20:30:59 
 2017-08-29 20:30:59 	 107829516442158 		 0 		 2017-08-29 20:31:00 
 2017-08-29 20:31:00 	 1822621214684780 		 1 		 2017-08-29 20:31:03 
 2017-08-29 20:31:03 	 189178711550063 		 0 		 2017-08-29 20:31:04 
 2017-08-29 20:31:04 	 325335224203768 		 0 		 2017-08-29 20:31:06 
 2017-08-29 20:31:06 	 352180398143152 		 0 		 2017-08-29 20:31:07 
 2017-08-29 20:31:07 	 532442313619854 		 0 		 2017-08-29 20:31:08 
 2017-08-29 20:31:08 	 1591798094388810 		 0 		 2017-08-29 20:31:09 
 2017-08-29 20:31:09 	 1120281508061376 		 0 		 2017-08-29 20:31:09 
