 Program starts execution at  2017-08-30 08:06:26 
Authentication starts  2017-08-30 08:06:26 
Authentication completed  2017-08-30 08:06:27 
Starting time for searching posts which have the search string named:  Batman :  2017-08-30 08:06:27 
Finishing time for searching tweets which have the given search string:  2017-08-30 08:06:39 
Starting time for going through each post:  2017-08-30 08:06:39 
Starting time		 Post Id			Relevant posts Index		 Finishing Time 
 2017-08-30 08:06:39 	 902721576239583232 		 1 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721572435316736 		 1 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721567666442241 		 2 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721558136881152 		 3 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721529674391552 		 3 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721522208526336 		 3 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721521147367424 		 4 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721515472478208 		 4 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721512465039360 		 4 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721492206673920 		 5 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721482987511808 		 5 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721482119413760 		 5 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721478264741888 		 5 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721474825297920 		 5 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721468236103680 		 6 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721457360441344 		 7 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721451186413569 		 7 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721417275420673 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721411831214081 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721401953501184 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721394080919553 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721389312045056 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721384488493056 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721383192563713 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721376678592513 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721370437558272 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721328733618178 		 8 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721326938431488 		 9 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721309364420610 		 10 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721299465809920 		 10 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721281300279296 		 11 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721278364327936 		 11 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721230289203200 		 11 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721217072947201 		 11 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721211444035584 		 11 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721205328797696 		 12 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721182973272065 		 13 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721175876493313 		 13 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721135393034241 		 13 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721127805444096 		 13 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721127226728449 		 14 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721068602978304 		 14 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721059027345408 		 14 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721037372014592 		 15 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721033152733184 		 16 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721029201698816 		 17 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721024063672320 		 18 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902721020162961410 		 19 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720997593362432 		 19 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720997522116608 		 19 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720958254993409 		 20 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720941838352384 		 21 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720920036540419 		 22 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720915829489664 		 22 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720911253446656 		 23 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720875643887617 		 23 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720856861892613 		 23 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720817003237376 		 24 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720802356961280 		 25 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720800284753920 		 26 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720787840425984 		 27 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720763387576320 		 28 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720726372802560 		 28 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720708660396033 		 29 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720660887052288 		 30 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720648245641218 		 31 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720647855562753 		 32 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720588380127232 		 32 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720557434712064 		 33 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720541777330176 		 33 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720530314297344 		 33 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720529240555521 		 34 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720521439035392 		 34 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720503357603840 		 35 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720501239382016 		 35 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720501037940736 		 36 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720488543322112 		 37 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720444998062080 		 38 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720437666369536 		 39 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720404640468997 		 39 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720391185039360 		 40 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720387670212614 		 41 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720379642404864 		 42 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720378170089473 		 42 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720368732975105 		 42 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720318799835140 		 43 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720313917628417 		 44 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720294921568256 		 45 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720281499787265 		 45 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720197215309829 		 46 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720185966227456 		 47 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720161354055682 		 48 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720145877032961 		 48 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720126532939776 		 49 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720115971682304 		 50 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720105800495104 		 51 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720104680521733 		 52 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720091749576704 		 53 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720067787530241 		 54 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720067212906502 		 55 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720063689691138 		 56 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720062141935616 		 57 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720038020550656 		 58 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720036376387584 		 59 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720033587044352 		 60 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720031452213249 		 60 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720022774153216 		 61 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720021712867329 		 62 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902720020630953987 		 62 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719993623785472 		 62 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719989991575554 		 62 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719969330212864 		 63 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719969086935040 		 63 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719964338995200 		 64 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719948329451520 		 65 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719944902688768 		 66 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719918168297473 		 67 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719902070472704 		 68 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719858063921153 		 69 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719825033777152 		 70 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719812165566464 		 71 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719793496600576 		 71 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719780850991104 		 72 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719756305760256 		 72 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719736332603392 		 72 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719730779381761 		 73 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719728761917440 		 74 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719728719806468 		 74 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719725796556800 		 75 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719705894363137 		 76 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719647471960064 		 77 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719637380530178 		 77 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719632003309568 		 78 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719629763719169 		 79 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719611690463233 		 79 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719609169625088 		 79 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719598092578818 		 80 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719585278971904 		 81 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719578324721665 		 82 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719573274664960 		 83 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719560339546113 		 83 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719558405955585 		 84 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719525786853376 		 85 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719524679688192 		 86 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719479804780544 		 87 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719476633915392 		 87 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719472234090502 		 88 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719460980621312 		 88 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719451061252096 		 89 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719391011291136 		 89 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719322534981632 		 89 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719317451706368 		 90 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719302834372608 		 90 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719295393640448 		 91 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719275152007168 		 91 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719251265359872 		 91 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719244927995904 		 91 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719217274933248 		 92 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719209179885569 		 93 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719208940855296 		 93 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719180352487424 		 93 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719129009999873 		 93 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719095342280705 		 93 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719077935960064 		 94 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719070205861890 		 95 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719068330917888 		 96 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719042179518464 		 96 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719039239106560 		 97 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719026719162368 		 97 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902719011795828736 		 98 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718992456048640 		 98 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718992430792704 		 99 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718988450451456 		 99 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718969043439616 		 100 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718953109110784 		 100 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718946716991488 		 100 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718932607492103 		 101 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718918371926016 		 101 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718884251394048 		 102 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718854069198848 		 102 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718853595189248 		 103 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718852886351876 		 104 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718834586656768 		 105 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718832787079168 		 105 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718826952851456 		 106 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718821445894145 		 107 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718819222867973 		 107 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718788222812161 		 107 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718728483123200 		 108 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718723093553152 		 108 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718716160462848 		 108 		 2017-08-30 08:06:39 
 2017-08-30 08:06:39 	 902718673516933121 		 109 		 2017-08-30 08:06:39 
