 Program starts execution at  2017-08-28 20:39:55 
Authentication starts  2017-08-28 20:39:55 
Authentication completed  2017-08-28 20:39:55 
Starting time for searching pages which have the given search string  Johnson's Baby 2017-08-28 20:39:55 
Finishing time for searching pages which have the given search string  2017-08-28 20:40:00 
Starting time for going through each page  2017-08-28 20:40:00 
Starting time		 Page Id	Number of relevant posts	 Finishing Time 
 2017-08-28 21:45:59 	 1745022315712002 		 87 		 2017-08-28 21:46:29 
 2017-08-28 21:46:29 	 10150104811935105 		 0 		 2017-08-28 21:46:45 
 2017-08-28 21:46:45 	 127120287347752 		 63 		 2017-08-28 21:47:03 
 2017-08-28 21:47:03 	 102685286545474 		 0 		 2017-08-28 21:47:07 
 2017-08-28 21:47:07 	 244803005662136 		 0 		 2017-08-28 21:47:11 
 2017-08-28 21:47:11 	 326612837486921 		 0 		 2017-08-28 21:47:31 
 2017-08-28 21:47:31 	 419079024839654 		 42 		 2017-08-28 21:47:46 
 2017-08-28 21:47:46 	 491152964364702 		 3 		 2017-08-28 21:47:54 
 2017-08-28 21:47:54 	 247707785283425 		 106 		 2017-08-28 21:48:11 
 2017-08-28 21:48:11 	 333667480021047 		 0 		 2017-08-28 21:48:29 
 2017-08-28 21:48:29 	 244770319320705 		 10 		 2017-08-28 21:48:36 
 2017-08-28 21:48:36 	 1847520565479486 		 230 		 2017-08-28 21:48:57 
 2017-08-28 21:48:57 	 162734983888354 		 34 		 2017-08-28 21:49:18 
 2017-08-28 21:49:18 	 519398994821336 		 3 		 2017-08-28 21:49:21 
 2017-08-28 21:49:21 	 632446870146496 		 5 		 2017-08-28 21:49:31 
 2017-08-28 21:49:31 	 1685268681703415 		 307 		 2017-08-28 21:50:08 
 2017-08-28 21:50:08 	 118664974888576 		 52 		 2017-08-28 21:50:27 
 2017-08-28 21:50:27 	 192499837790271 		 52 		 2017-08-28 21:50:58 
 2017-08-28 21:50:58 	 365687823639503 		 49 		 2017-08-28 21:51:09 
 2017-08-28 21:51:09 	 439809302810908 		 45 		 2017-08-28 21:51:25 
 2017-08-28 21:51:25 	 205312076147485 		 43 		 2017-08-28 21:51:48 
 2017-08-28 21:51:48 	 171103406382339 		 211 		 2017-08-28 21:52:14 
 2017-08-28 21:52:14 	 484307228424120 		 42 		 2017-08-28 21:52:31 
 2017-08-28 21:52:31 	 912971812174507 		 0 		 2017-08-28 21:52:31 
 2017-08-28 21:52:31 	 1635678023349422 		 105 		 2017-08-28 21:52:43 
 2017-08-28 21:52:43 	 1915545522015327 		 4 		 2017-08-28 21:52:48 
 2017-08-28 21:52:48 	 289925737745418 		 1276 		 2017-08-28 21:53:35 
 2017-08-28 21:53:35 	 713476762012598 		 0 		 2017-08-28 21:53:35 
 2017-08-28 21:53:35 	 1827276224224617 		 345 		 2017-08-28 21:54:03 
 2017-08-28 21:54:03 	 276488389418725 		 120 		 2017-08-28 21:54:31 
 2017-08-28 21:54:31 	 106185109476073 		 0 		 2017-08-28 21:54:31 
 2017-08-28 21:54:31 	 301465353394253 		 2 		 2017-08-28 21:54:40 
 2017-08-28 21:54:40 	 104831112914601 		 0 		 2017-08-28 21:54:41 
 2017-08-28 21:54:41 	 1261981340514268 		 0 		 2017-08-28 21:54:51 
 2017-08-28 21:54:51 	 151677534870495 		 59 		 2017-08-28 21:55:03 
 2017-08-28 21:55:03 	 1153584221329703 		 21 		 2017-08-28 21:55:24 
 2017-08-28 21:55:24 	 1740200652866079 		 84 		 2017-08-28 21:56:10 
 2017-08-28 21:56:10 	 273690906003193 		 4 		 2017-08-28 21:56:22 
 2017-08-28 21:56:22 	 684321241615473 		 28 		 2017-08-28 21:57:03 
 2017-08-28 21:57:03 	 1165479350185225 		 11 		 2017-08-28 21:57:17 
 2017-08-28 21:57:17 	 1259470037453748 		 57 		 2017-08-28 21:57:40 
 2017-08-28 21:57:40 	 511423168959416 		 0 		 2017-08-28 21:57:40 
 2017-08-28 21:57:40 	 980505985371243 		 0 		 2017-08-28 21:57:41 
 2017-08-28 21:57:41 	 120604858012918 		 0 		 2017-08-28 21:57:41 
 2017-08-28 21:57:41 	 1306803489345438 		 0 		 2017-08-28 21:57:59 
 2017-08-28 21:57:59 	 1585368955093777 		 0 		 2017-08-28 21:58:00 
 2017-08-28 21:58:00 	 795967397113822 		 37 		 2017-08-28 21:58:29 
 2017-08-28 21:58:29 	 312196222187302 		 0 		 2017-08-28 21:58:30 
 2017-08-28 21:58:30 	 690088337798945 		 0 		 2017-08-28 21:58:33 
 2017-08-28 21:58:33 	 433687260149609 		 0 		 2017-08-28 21:59:13 
 2017-08-28 21:59:13 	 105714922796820 		 0 		 2017-08-28 21:59:13 
 2017-08-28 21:59:13 	 353927698280792 		 0 		 2017-08-28 21:59:28 
 2017-08-28 21:59:28 	 312687042184999 		 0 		 2017-08-28 21:59:33 
 2017-08-28 21:59:33 	 373067782801544 		 75 		 2017-08-28 21:59:59 
 2017-08-28 21:59:59 	 1234456866614868 		 615 		 2017-08-28 22:01:01 
 2017-08-28 22:01:01 	 256727954341791 		 0 		 2017-08-28 22:01:16 
 2017-08-28 22:01:16 	 9030626615 		 6 		 2017-08-28 22:01:31 
 2017-08-28 22:01:31 	 303191830151911 		 3 		 2017-08-28 22:01:34 
 2017-08-28 22:01:34 	 133147257454 		 31 		 2017-08-28 22:01:54 
 2017-08-28 22:01:54 	 1063600953650441 		 0 		 2017-08-28 22:02:01 
 2017-08-28 22:02:01 	 1213269438709461 		 2 		 2017-08-28 22:02:10 
 2017-08-28 22:02:10 	 182474575527254 		 170 		 2017-08-28 22:02:45 
 2017-08-28 22:02:45 	 498952866969996 		 2 		 2017-08-28 22:02:50 
 2017-08-28 22:02:50 	 581322915211676 		 0 		 2017-08-28 22:03:08 
 2017-08-28 22:03:08 	 1371956722822575 		 0 		 2017-08-28 22:03:17 
 2017-08-28 22:03:17 	 1043792939100955 		 7 		 2017-08-28 22:03:22 
 2017-08-28 22:03:22 	 1101282326657887 		 0 		 2017-08-28 22:03:38 
 2017-08-28 22:03:38 	 347094759392 		 0 		 2017-08-28 22:03:57 
 2017-08-28 22:03:57 	 481136725327543 		 1 		 2017-08-28 22:04:06 
 2017-08-28 22:04:06 	 115212435194545_932182920164155 		 3 		 2017-08-28 22:04:07 
 2017-08-28 22:04:07 	 115212435194545_902114493170998 		 0 		 2017-08-28 22:04:09 
 2017-08-28 22:04:09 	 115212435194545_900934593288988 		 3 		 2017-08-28 22:04:09 
 2017-08-28 22:04:09 	 115212435194545_891411374241310 		 1 		 2017-08-28 22:04:10 
 2017-08-28 22:04:10 	 115212435194545_891410637574717 		 1 		 2017-08-28 22:04:10 
 2017-08-28 22:04:10 	 115212435194545_867630919952689 		 13 		 2017-08-28 22:04:11 
 2017-08-28 22:04:11 	 115212435194545_798219783560470 		 0 		 2017-08-28 22:04:12 
 2017-08-28 22:04:12 	 115212435194545_763281957054253 		 1 		 2017-08-28 22:04:12 
 2017-08-28 22:04:12 	 115212435194545_763171067065342 		 0 		 2017-08-28 22:04:13 
 2017-08-28 22:04:13 	 115212435194545_756073771108405 		 1 		 2017-08-28 22:04:13 
 2017-08-28 22:04:13 	 115212435194545_751271728255276 		 0 		 2017-08-28 22:04:13 
 2017-08-28 22:04:13 	 115212435194545_744259828956466 		 0 		 2017-08-28 22:04:14 
 2017-08-28 22:04:14 	 115212435194545_743402189042230 		 0 		 2017-08-28 22:04:14 
 2017-08-28 22:04:14 	 115212435194545_738953622820420 		 0 		 2017-08-28 22:04:15 
 2017-08-28 22:04:15 	 115212435194545_737147856334330 		 1 		 2017-08-28 22:04:15 
 2017-08-28 22:04:15 	 115212435194545_736252506423865 		 0 		 2017-08-28 22:04:16 
 2017-08-28 22:04:17 	 115212435194545_733696553346127 		 2 		 2017-08-28 22:04:17 
 2017-08-28 22:04:17 	 115212435194545_729769680405481 		 1 		 2017-08-28 22:04:18 
 2017-08-28 22:04:18 	 115212435194545_726355917413524 		 0 		 2017-08-28 22:04:18 
 2017-08-28 22:04:18 	 115212435194545_725808584134924 		 0 		 2017-08-28 22:04:19 

 Total time taken is  1.42326854692565
